DateTime,user_name,Cpu Count,Cpu Working Time,Cpu Idle Time,Cpu Percent
2021-09-21 03:11:50.907102,ileon@example.org,4,870,764,42.253523101473576
2021-12-10 10:36:54.775015,gjohnston@example.net,3,533,163,63.67424745982218
2020-05-23 16:47:14.882763,ryancampbell@example.net,1,564,807,68.66556183100188
2020-02-16 06:27:01.135352,zsnyder@example.org,1,850,310,71.48398710164393
2021-02-26 15:51:47.980490,emurphy@example.net,6,469,731,84.9124123568079
2022-05-20 03:41:02.230138,nancy39@example.org,4,21,701,73.11741225226311
2022-12-01 13:41:52.497389,patricia24@example.net,8,882,877,91.65739624202496
2022-07-09 17:16:57.558351,trevor46@example.com,8,161,184,71.83747328958813
2021-01-03 11:15:32.490245,caroline49@example.net,5,967,682,59.923406380975294
2020-09-13 08:29:01.927524,caroline49@example.net,5,970,343,93.28379510313678
2023-10-23 18:40:31.094976,kimberlyburns@example.org,1,913,842,59.42735209045832
2021-01-07 01:39:52.819145,patricia24@example.net,2,398,329,50.8983766110807
2023-03-13 14:43:17.876761,rguzman@example.com,2,559,772,78.72065840362825
2021-06-09 10:03:08.051863,andrew46@example.org,1,590,110,48.10577096648072
2020-05-14 22:54:03.120762,davisjennifer@example.net,2,220,56,45.59826567953197
2023-07-10 11:52:52.091236,gjohnston@example.net,8,345,137,33.47802651947035
2020-12-24 05:46:18.623120,ywu@example.net,8,905,849,46.572168047074655
2022-11-16 02:15:04.701027,emurphy@example.net,4,79,539,55.894015866137245
2022-04-24 02:02:41.735572,dle@example.net,4,745,816,27.285573438104606
2020-11-20 01:43:31.560924,lauren37@example.net,3,147,569,99.76021830087333
2022-01-27 10:46:57.714856,ywu@example.net,7,862,227,61.436771900445365
2021-01-04 15:46:47.166985,priscillanolan@example.org,5,352,247,57.807731764111594
2020-05-11 16:11:40.662851,gjohnston@example.net,4,473,866,77.28905386652994
2023-02-26 00:00:53.382752,christophermccarthy@example.net,8,897,885,95.81445849348317
2022-07-20 19:48:31.630174,cynthiarivera@example.com,5,476,84,17.353877043859377
2023-03-01 05:34:47.754176,dle@example.net,3,305,299,7.1358692654443505
2022-08-14 20:02:16.744157,toddwilliams@example.org,3,868,413,20.19083992916292
2020-12-26 13:23:43.638952,johnsondavid@example.org,2,137,217,41.188832356404326
2020-04-16 20:54:00.529151,caroline49@example.net,8,116,57,40.86920223714424
2020-08-13 22:05:38.070274,simmonsjoseph@example.org,3,398,282,65.8497257459827
2020-01-10 10:26:34.655845,caroline49@example.net,5,144,812,4.334598988169159
2022-01-11 09:13:37.873990,trevor46@example.com,6,632,380,22.432299434613633
2020-03-02 08:02:24.932683,ileon@example.org,7,732,94,21.763103948590356
2023-09-17 10:38:34.840004,cmoore@example.net,5,952,525,4.42217040467896
2020-02-18 17:24:13.695860,ryancampbell@example.net,1,915,849,14.385767979565333
2022-01-06 07:13:52.081912,simmonsjoseph@example.org,6,129,785,34.54340224887994
2023-11-06 01:45:44.724350,uhubbard@example.org,5,113,478,19.946867590037254
2020-10-27 06:04:22.275110,aschwartz@example.org,1,283,698,58.52987111405971
2021-06-07 12:41:54.517079,patricia24@example.net,4,355,992,34.74351322599172
2020-02-23 14:07:23.124368,andrew46@example.org,8,462,146,1.7658291033993079
2020-07-25 18:27:48.247737,uhubbard@example.org,5,634,80,78.37766465952244
2022-03-11 00:18:35.608037,uhubbard@example.org,7,302,601,64.61354052033406
2021-03-06 22:05:14.949046,wbender@example.net,6,597,662,64.00661594642443
2022-06-29 19:10:41.363732,patricia24@example.net,6,723,806,47.78899124166875
2023-10-02 06:15:43.603888,patricia24@example.net,3,85,544,64.52149185017811
2021-01-23 22:22:27.567165,kimberlyburns@example.org,8,114,600,34.12345546571006
2022-01-12 20:16:08.442345,caroline49@example.net,4,481,476,63.082239263156566
2023-05-26 06:18:11.295390,kimberlyburns@example.org,1,903,341,54.320613156758924
2022-10-01 01:36:42.084916,kimberlyburns@example.org,8,752,984,5.977581795235809
2020-09-22 11:16:20.719404,uhubbard@example.org,3,842,862,93.96671681341961
2023-05-16 02:01:12.062556,dle@example.net,5,314,920,70.3242430989323
2020-09-21 22:17:25.609432,priscillanolan@example.org,2,808,721,92.85540029843466
2020-03-28 15:37:17.631615,ywu@example.net,4,585,666,59.73081008583089
2023-07-01 14:51:10.873959,kimberlyburns@example.org,1,22,165,40.57283316134491
2023-03-22 04:04:44.202886,uhubbard@example.org,7,482,279,62.791244382512915
2021-07-08 17:54:17.378135,johnsondavid@example.org,5,531,942,66.03498108153781
2021-07-28 05:23:57.481649,johnsondavid@example.org,2,575,437,77.96454783039731
2022-06-11 10:34:47.248873,dle@example.net,2,499,991,72.76067455628962
2021-07-23 22:01:36.352596,gjohnston@example.net,2,549,790,52.486170357578196
2022-03-17 06:17:26.455208,amywashington@example.com,5,790,677,2.9041157519734018
2022-11-06 14:00:27.533605,kimberly30@example.org,4,427,43,14.330426869685208
2021-11-27 20:24:19.304309,davisjennifer@example.net,5,274,934,76.9105558621491
2021-08-18 10:12:51.057682,ryancampbell@example.net,4,367,279,37.2329841990341
2022-11-26 22:44:17.605098,zsnyder@example.org,4,453,968,8.106844012441206
2023-10-10 11:06:10.857516,christophermccarthy@example.net,2,7,483,57.81043943697791
2022-12-09 01:08:53.015847,rivashannah@example.com,1,67,706,88.39359571605925
2021-10-01 18:26:57.889115,emurphy@example.net,2,525,27,80.51665380110137
2023-09-01 20:03:03.185370,dle@example.net,8,698,764,48.20414999734985
2021-08-19 15:27:49.879380,emurphy@example.net,1,829,890,24.422234395740993
2023-01-02 05:53:49.888294,kimberlyburns@example.org,8,410,444,57.76547161462513
2020-06-27 11:01:15.791365,nancy39@example.org,7,953,234,11.147322072350285
2022-11-04 01:49:29.443797,cmoore@example.net,8,997,341,86.72853899563276
2020-01-31 08:38:05.382690,emurphy@example.net,6,386,994,23.17599854086535
2022-10-17 15:41:12.930264,emilyramirez@example.com,8,392,920,34.38223684525884
2022-06-15 20:42:47.436316,emilyramirez@example.com,2,425,332,67.10825466584551
2020-05-26 14:17:11.525077,rivashannah@example.com,6,8,309,81.74869351503614
2021-06-30 00:21:14.086970,trevor46@example.com,3,432,566,50.08121552242133
2022-12-20 01:24:17.163661,caroline49@example.net,1,3,375,64.51093668628948
2020-04-12 08:22:45.437683,wbender@example.net,4,999,680,17.922002516063063
2021-04-15 10:44:19.685970,nancy39@example.org,2,837,492,12.168108890623708
2022-11-22 22:34:43.701319,ryancampbell@example.net,8,175,305,74.09737026599934
2022-11-15 12:58:36.407211,andrew46@example.org,8,971,386,21.446190910404916
2023-06-23 11:25:15.198039,josebrown@example.com,5,861,162,31.78989837200117
2021-08-07 04:38:00.293554,aschwartz@example.org,8,486,103,43.600228741099386
2022-06-04 22:35:22.739037,emilyramirez@example.com,2,294,702,52.915490117563024
2020-04-24 04:07:12.398052,rivashannah@example.com,2,754,947,19.836170759260607
2022-04-26 03:03:30.664119,barbaratodd@example.org,5,874,874,77.98384692388844
2023-03-11 11:02:20.647159,simmonsjoseph@example.org,5,338,335,81.1088843122563
2021-03-18 16:00:10.722371,kimberly30@example.org,8,851,521,41.409761136127464
2022-11-28 07:48:10.575759,nancy39@example.org,2,889,291,39.0600574500535
2020-02-20 21:15:11.628420,emurphy@example.net,4,504,121,9.548025341134869
2023-05-02 11:34:56.673276,ileon@example.org,2,898,857,30.404954301269516
2021-08-10 14:48:22.625726,rodney52@example.com,5,660,537,15.038708623707908
2021-05-05 09:29:30.735714,christophermccarthy@example.net,1,844,602,84.52935505978742
2023-09-18 23:32:44.632587,trevor46@example.com,3,103,625,89.8337861740967
2020-12-15 10:34:12.177318,toddwilliams@example.org,4,630,379,41.734425543191755
2022-03-20 14:51:44.462349,alexis98@example.net,8,452,659,22.09636206758062
2020-01-08 06:29:15.125151,randall95@example.org,4,993,311,35.993767971974144
2023-01-31 09:19:37.157942,rivashannah@example.com,1,293,617,30.700886405385987
2022-03-08 02:22:32.117268,patricia24@example.net,4,830,312,66.94705780845844
2020-03-21 03:34:53.940639,trevor46@example.com,2,716,157,97.99248200442074
2020-03-05 13:10:22.781432,alexis98@example.net,1,714,847,32.321660017493556
2021-06-21 13:55:41.380540,rodney52@example.com,8,80,357,9.42384568556609
2023-09-04 16:47:35.716425,rgates@example.org,4,250,662,17.16246194390806
2020-02-18 16:29:51.344971,rguzman@example.com,2,135,107,2.237620189609524
2020-07-01 17:19:45.731907,barbaratodd@example.org,4,158,56,61.821793626163156
2020-04-11 21:45:18.481543,nancy39@example.org,2,918,157,78.78309192108327
2022-05-20 11:24:34.039578,rivashannah@example.com,6,834,571,86.30989732196132
2020-04-28 08:48:58.007306,aschwartz@example.org,4,143,839,45.93485262879609
2021-11-04 01:05:28.296639,rgates@example.org,7,703,477,40.4492905107209
2023-03-06 13:52:15.168480,priscillanolan@example.org,7,100,938,54.13442107845617
2020-10-02 10:48:51.413438,kimberly02@example.org,2,683,434,25.18832562071959
2021-02-21 21:40:19.470965,toddwilliams@example.org,5,621,386,36.545102685443354
2023-03-12 00:01:32.421206,cmoore@example.net,2,492,31,38.26896733270618
2023-10-16 19:34:31.358173,kimberly30@example.org,8,172,399,39.56603299485013
2023-07-15 07:28:20.710570,cynthiarivera@example.com,5,378,770,87.92140744709552
2021-11-05 14:05:38.727131,davisjennifer@example.net,3,131,991,5.137106599620978
2023-05-14 13:27:23.993890,ikhan@example.com,4,959,957,67.06542039194267
2022-03-10 09:58:37.092764,caroline49@example.net,3,200,175,84.72101029447832
2021-12-06 01:45:49.168013,kimberly02@example.org,7,756,990,72.98082289023363
2021-09-12 02:17:16.589436,trevor46@example.com,5,515,689,60.78543682016326
2023-10-28 09:55:40.743402,rgates@example.org,5,943,504,49.48688739185416
2022-07-02 20:12:13.510676,cynthiarivera@example.com,4,403,616,40.43121731673567
2021-10-09 17:43:32.288371,ileon@example.org,1,590,336,59.33355865498595
2020-02-18 01:43:26.699308,patricia24@example.net,4,922,174,92.51012431784697
2022-01-16 13:36:32.393433,emurphy@example.net,2,332,180,13.214303033984088
2022-08-16 09:59:45.739156,bergereric@example.com,8,789,181,99.24992309153437
2020-02-25 17:53:05.749336,zsnyder@example.org,6,598,18,53.33418437593351
2020-11-04 15:21:49.723019,johnsondavid@example.org,4,513,757,2.272961612056479
2022-05-30 19:07:35.497092,andrew46@example.org,8,624,292,57.80833155807519
2022-09-13 13:06:58.088311,alexis98@example.net,7,102,308,17.236561705226705
2022-12-04 10:06:49.194824,kimberly30@example.org,5,83,970,21.78812370963271
2022-08-24 20:38:52.439617,priscillanolan@example.org,7,134,115,36.14091168824085
2022-06-27 00:25:21.564703,johnsondavid@example.org,2,667,550,16.097250374301964
2022-12-07 19:04:24.542284,uhubbard@example.org,4,710,749,28.090738814292582
2020-11-24 06:07:17.090619,qmarshall@example.net,1,502,842,11.73964875313941
2021-11-12 02:11:35.640388,ywu@example.net,7,585,383,97.5131083664973
2023-03-09 00:26:55.054131,ywu@example.net,5,2,147,75.56432125844704
2022-10-15 14:52:38.085293,davisjennifer@example.net,8,764,271,75.55818261804136
2021-03-08 10:14:52.449691,gjohnston@example.net,2,571,441,83.98023606016213
2020-11-07 04:07:55.936240,amywashington@example.com,3,338,243,55.55341937632472
2022-09-22 11:35:40.791242,josebrown@example.com,3,693,322,7.21967217916859
2023-02-13 08:18:51.547537,johnsondavid@example.org,5,495,227,30.03047063982067
2020-10-01 08:06:38.605012,wbender@example.net,5,600,808,68.53200919143113
2021-01-14 02:52:19.374814,ryancampbell@example.net,4,226,199,98.07643339462476
2023-09-18 13:21:24.896017,kimberly30@example.org,5,951,477,46.50878899629171
2022-04-08 14:56:05.647367,emilyramirez@example.com,8,151,821,18.24544159856629
2023-09-07 02:18:59.498182,kimberly02@example.org,1,579,233,58.26220477244273
2021-06-01 20:55:03.966595,caroline49@example.net,2,97,169,62.359948266302645
2021-09-13 16:54:36.644080,nancy39@example.org,3,807,863,18.064884264486626
2021-06-12 18:17:32.206546,dle@example.net,6,74,390,21.450267402196786
2021-03-02 06:34:16.637569,kimberly02@example.org,5,169,898,65.99972182923597
2021-07-06 18:45:13.374834,amywashington@example.com,4,594,522,85.39445439215115
2021-12-28 04:50:28.923162,dle@example.net,3,418,456,72.85012244849864
2022-07-25 22:52:27.909790,christophermccarthy@example.net,8,439,298,86.75910895716275
2023-01-16 08:17:05.199986,dle@example.net,2,349,929,5.813182072106427
2022-08-08 07:54:37.448269,josebrown@example.com,6,256,309,65.58913942725462
2023-03-31 11:40:01.692768,ileon@example.org,4,340,633,21.848348012740047
2023-01-30 01:25:12.206726,kimberly02@example.org,8,641,630,3.572545118295689
2022-10-07 04:26:48.949848,uhubbard@example.org,3,891,464,31.033512892766602
2022-12-28 14:51:16.093673,kimberly30@example.org,8,273,533,48.326165831015565
2020-05-04 03:55:01.066334,gjohnston@example.net,2,731,905,83.8522741571265
2022-04-02 12:10:23.471258,lauren37@example.net,2,386,805,96.00850473274544
2021-12-26 11:28:32.295050,rgates@example.org,6,679,452,65.85376243494947
2020-10-02 19:24:14.148534,wbender@example.net,6,132,296,43.092150459332586
2020-02-23 20:24:41.146868,zsnyder@example.org,5,758,484,78.65288225752069
2022-01-03 11:41:57.429922,patricia24@example.net,6,142,261,77.9482079627894
2022-09-10 11:18:41.615054,ywu@example.net,4,500,259,58.5168764808863
2020-09-18 18:55:40.900945,vwilson@example.org,7,700,679,32.45043390235648
2023-07-05 07:25:38.602584,randall95@example.org,4,272,663,38.61239196037298
2020-07-15 11:12:14.507481,kimberly02@example.org,7,581,810,90.38758198099929
2021-12-31 23:24:01.390604,ikhan@example.com,5,211,440,53.585760412080965
2021-07-03 02:51:22.077080,wbender@example.net,3,904,481,50.077972561024474
2021-06-16 08:20:26.582307,ileon@example.org,4,57,945,32.886555306602794
2021-10-29 11:51:41.651370,barbaratodd@example.org,2,651,332,74.27660522824439
2020-09-17 19:49:56.723284,ileon@example.org,8,835,628,50.734773597253856
2021-04-03 11:27:25.142157,kimberly02@example.org,5,887,3,87.79679440710527
2021-08-10 14:18:45.985683,emurphy@example.net,5,946,10,94.86317269374243
2022-08-04 17:30:23.313535,myersmicheal@example.net,2,154,271,80.10168204321609
2020-07-27 18:59:48.646609,vwilson@example.org,3,694,756,75.53037444394579
2023-05-05 19:37:19.220654,josebrown@example.com,7,973,750,71.16646241353332
2021-09-25 13:37:29.365264,lauren37@example.net,6,668,125,58.7281227800135
2023-10-09 17:03:55.022623,alexis98@example.net,6,697,979,24.39996957461301
2021-03-20 05:21:59.305340,cmoore@example.net,4,824,402,38.62099276897296
2020-07-29 16:59:04.340838,myersmicheal@example.net,3,154,169,65.13201078703618
2020-11-25 11:39:44.767047,ileon@example.org,4,56,303,74.7306529436151
2021-11-09 13:42:57.519991,davisjennifer@example.net,1,862,468,50.49622119551049
2022-11-19 00:42:23.884050,zsnyder@example.org,4,776,779,0.958817749331109
2020-11-02 04:36:00.679627,patricia24@example.net,6,827,284,40.3945662873731
2022-10-15 07:29:00.545437,vwilson@example.org,6,280,321,92.59901118047658
2021-01-15 12:57:20.665431,aschwartz@example.org,7,412,476,53.237164414687
2021-07-23 22:37:25.460541,patricia24@example.net,8,109,855,82.86921447267538
2023-10-05 15:51:51.541376,nancy39@example.org,6,366,939,99.86284590696808
2020-03-25 03:38:01.353337,aschwartz@example.org,2,928,724,2.7637436194799747
2023-01-24 20:07:55.274664,vwilson@example.org,7,353,453,62.74242286793802
2021-06-11 01:35:45.714153,dle@example.net,8,102,359,2.4608125177877693
2023-02-19 18:48:02.507658,andrew46@example.org,8,773,751,54.53719163544045
2023-08-19 21:15:13.787302,nancy39@example.org,8,858,571,79.39604454616371
2023-04-25 00:09:58.849474,toddwilliams@example.org,6,149,346,12.896304067625152
2020-11-10 13:53:07.168799,aschwartz@example.org,6,10,775,18.28336255376284
2021-03-25 01:23:22.991052,priscillanolan@example.org,5,238,922,13.239681766005262
2022-04-16 19:44:30.204176,johnsondavid@example.org,3,221,856,75.00760680566977
2020-05-25 22:00:23.783591,johnsondavid@example.org,5,675,840,75.64993608272627
2021-10-29 07:01:24.477803,emilyramirez@example.com,7,791,638,17.480493145980734
2022-03-18 18:06:20.849024,ikhan@example.com,2,659,428,60.00695303213103
2020-11-16 10:06:55.904266,vwilson@example.org,6,240,852,5.812087094198748
2022-08-21 14:14:16.215288,aschwartz@example.org,3,69,650,1.9601024332364325
2021-03-22 13:12:06.438727,cmoore@example.net,5,139,769,32.904272743735085
2021-01-29 02:43:30.282043,ryancampbell@example.net,6,937,49,21.23071350649789
2023-03-23 04:44:59.864459,rgates@example.org,1,485,780,53.93428844261139
2023-08-20 14:23:31.913462,kimberly02@example.org,8,473,960,64.36830178625527
2020-12-09 08:16:44.151823,rodney52@example.com,3,704,307,74.19850312621249
2020-11-13 08:35:19.118095,zsnyder@example.org,4,758,534,38.7280492063966
2021-01-24 08:47:48.408780,rguzman@example.com,6,249,428,2.1265794249385683
2020-11-22 16:12:11.147107,zsnyder@example.org,3,827,495,53.130133591579785
2021-01-25 10:35:01.141522,rivashannah@example.com,7,296,520,41.42828124490882
2021-06-27 02:57:22.512300,wbender@example.net,5,203,689,63.415865560298144
2020-01-17 11:49:16.846261,myersmicheal@example.net,8,169,793,11.616814303535051
2023-01-25 03:54:29.528914,ryancampbell@example.net,2,620,412,89.37594179112517
2023-07-04 20:54:25.144725,toddwilliams@example.org,2,403,995,50.47919574241023
2023-09-11 02:25:42.579465,uhubbard@example.org,1,966,242,67.90447901974076
2022-11-04 21:00:28.662500,ikhan@example.com,2,226,93,78.5297033041215
2023-09-02 10:45:34.859707,myersmicheal@example.net,2,732,747,33.38207842672377
2021-07-15 01:43:19.631213,randall95@example.org,3,629,119,53.95342968896829
2022-06-11 00:29:06.069308,kimberly30@example.org,8,233,186,17.287368884141173
2022-10-01 15:08:16.504575,aschwartz@example.org,4,884,100,90.27436359723781
2020-07-13 05:47:40.269160,aschwartz@example.org,5,28,45,83.87679297220892
2021-07-27 02:31:33.203672,barbaratodd@example.org,5,79,283,47.32887243795947
2021-04-25 23:30:39.954541,nancy39@example.org,6,361,938,45.63634769087972
2021-05-12 05:38:51.612117,priscillanolan@example.org,2,761,418,30.859385718791145
2020-06-17 04:34:34.190855,zwilson@example.com,5,30,712,79.74543016195705
2020-05-03 23:11:04.976030,ikhan@example.com,1,961,234,50.162898398811315
2023-07-12 10:30:13.350511,uhubbard@example.org,2,763,216,75.9261561270659
2022-03-20 04:17:27.276886,toddwilliams@example.org,7,945,624,68.31376759433341
2023-11-06 23:53:06.047070,patricia24@example.net,8,597,805,46.404731598784274
2022-05-23 15:56:52.375086,amywashington@example.com,6,609,226,52.88147819544551
2023-09-29 05:58:15.074396,josebrown@example.com,7,498,61,14.866701856340725
2023-11-08 12:34:49.417062,nancy39@example.org,2,254,662,44.03021247369021
2021-09-04 11:05:22.385138,caroline49@example.net,7,244,880,42.53491938828271
2021-06-23 17:00:23.348389,kimberly30@example.org,8,503,292,39.049075664083475
2023-11-05 01:08:08.281110,dle@example.net,6,464,88,38.8716785526973
2020-07-11 14:47:19.199563,ikhan@example.com,1,183,122,14.458624354957305
2023-08-13 06:20:17.029740,toddwilliams@example.org,4,780,544,77.85602554553316
2023-10-21 06:51:02.296123,rgates@example.org,5,546,102,55.394337677257234
2023-08-06 06:01:19.233235,lauren37@example.net,7,310,20,63.793018961282314
2022-10-22 05:08:59.675803,bergereric@example.com,6,513,895,37.86914598653648
2020-08-20 13:32:47.586751,bergereric@example.com,2,122,975,85.96079318302915
2023-04-18 07:49:49.543511,lauren37@example.net,1,469,513,24.437731596887303
2021-09-07 13:56:12.588897,uhubbard@example.org,4,30,940,97.31953512362736
2023-10-01 08:31:59.875654,barbaratodd@example.org,8,444,377,50.07173885325717
2023-07-03 11:17:30.597902,randall95@example.org,1,693,128,30.608159811689294
2021-02-27 17:55:07.224781,rgates@example.org,7,334,126,86.31295623320486
2020-03-04 16:33:48.262498,myersmicheal@example.net,4,368,417,52.30842716742221
2020-01-28 12:44:01.437244,kimberlyburns@example.org,6,579,904,11.658968564748362
2021-04-21 20:48:52.286883,caroline49@example.net,6,538,826,93.3382688692402
2021-01-29 02:53:04.927761,amywashington@example.com,6,353,825,60.274333678156225
2021-06-19 23:59:54.652880,myersmicheal@example.net,1,569,602,48.28676939636107
2020-04-21 03:52:11.347191,amywashington@example.com,3,450,895,88.00464962907203
2021-08-12 12:17:23.463112,zwilson@example.com,4,935,963,24.474368891430554
2023-05-20 02:26:43.834934,bergereric@example.com,2,755,673,90.9674934062877
2022-09-27 21:53:08.732096,priscillanolan@example.org,6,268,762,71.37595066634917
2020-04-18 20:47:34.993103,uhubbard@example.org,1,374,440,18.40660764503842
2022-10-08 22:31:30.352684,nancy39@example.org,5,74,734,99.28464019805668
2023-06-30 03:12:50.739316,emurphy@example.net,6,916,386,69.49453460838222
2020-06-25 06:39:14.118930,rgates@example.org,4,320,459,34.77947509695811
2021-12-03 06:34:24.752622,zsnyder@example.org,6,64,899,50.26975031444214
2021-02-10 23:01:42.082448,nancy39@example.org,3,630,590,59.044501477863406
2021-03-16 16:32:14.893061,ryancampbell@example.net,6,583,922,61.58108987956824
2021-11-13 12:32:26.331784,ikhan@example.com,3,754,101,57.592755473957304
2023-01-20 04:22:02.713248,myersmicheal@example.net,3,978,947,71.27443128770477
2022-04-16 02:40:20.422350,kimberly30@example.org,8,116,65,34.70966200995606
2020-03-24 23:40:12.655809,cynthiarivera@example.com,2,720,275,17.041992175195087
2021-10-14 12:47:09.089743,lauren37@example.net,7,269,663,92.79566213637676
2021-08-01 04:37:14.122988,kimberlyburns@example.org,2,117,888,56.60272674321689
2022-02-26 01:24:54.266309,aschwartz@example.org,1,387,965,96.44948056370846
2023-02-12 03:38:13.780226,alexis98@example.net,5,566,474,39.638445909091914
2022-05-23 13:27:50.679181,ywu@example.net,6,832,232,86.02720533423067
2020-04-04 10:49:26.545972,uhubbard@example.org,5,866,815,49.38999184065689
2021-01-24 08:19:52.637905,randall95@example.org,7,265,191,66.61042694108463
2023-02-26 04:29:49.017452,ileon@example.org,8,505,919,44.60903919947189
2020-11-26 12:48:04.902048,andrew46@example.org,5,362,337,61.02821365656595
2021-10-27 16:12:24.151624,patricia24@example.net,2,104,784,61.63463644571151
2022-05-26 08:11:01.563945,lauren37@example.net,3,370,160,21.410894089198486
2021-02-11 03:24:03.740220,ywu@example.net,8,311,270,17.40312504546717
2022-10-18 10:58:41.903506,wbender@example.net,1,404,175,55.758894616530476
2023-05-19 02:53:43.478823,ryancampbell@example.net,4,903,829,34.9978710280749
2021-05-04 23:27:16.627677,cmoore@example.net,6,1,689,14.8351478278122
2023-08-14 13:50:55.840619,dle@example.net,1,392,836,1.984359472536401
2022-06-25 08:21:03.835545,rodney52@example.com,7,255,906,98.5500019717858
2023-06-14 02:21:52.764406,lauren37@example.net,6,893,957,19.259263879568287
2020-06-21 09:19:11.462148,dle@example.net,7,653,274,72.1895973338219
2023-04-12 12:40:26.411637,uhubbard@example.org,6,112,781,61.02339478860019
2021-01-23 19:14:44.980857,patricia24@example.net,7,954,236,7.1639913920784615
2022-09-17 23:34:52.882047,cynthiarivera@example.com,5,725,23,15.198271160813281
2021-08-15 14:37:44.335452,uhubbard@example.org,3,628,213,76.50479894690253
2023-07-19 19:00:04.505653,lauren37@example.net,4,51,874,50.220583813156736
2020-03-08 09:02:55.422651,randall95@example.org,2,291,206,4.80778513150838
2023-08-14 09:00:38.587311,rivashannah@example.com,8,749,339,51.99768550876327
2021-07-16 21:53:45.465526,rgates@example.org,2,733,311,90.2146423877356
2020-09-10 21:37:27.057980,josebrown@example.com,2,883,227,83.06082680087282
2023-08-30 00:28:15.042504,kimberly02@example.org,4,849,451,96.83944709930287
2020-01-16 05:15:21.701585,kimberly02@example.org,7,20,253,33.78085340219879
2020-07-24 01:39:46.181221,patricia24@example.net,5,151,929,19.257718598616623
2021-07-07 07:48:28.475457,wbender@example.net,2,326,192,77.4275599593664
2022-05-05 02:45:14.844602,uhubbard@example.org,2,771,971,26.74010140182054
2021-05-13 19:11:38.135892,uhubbard@example.org,1,688,639,65.30175046477899
2021-07-04 10:13:41.191520,zwilson@example.com,1,749,599,10.756756109725195
2021-05-09 15:30:31.486066,kimberly02@example.org,4,78,130,79.82731653191337
2022-10-13 13:43:35.340327,andrew46@example.org,3,650,764,52.83258514981451
2021-10-24 03:16:05.431557,kimberlyburns@example.org,6,669,414,69.06559622737865
2021-07-01 22:07:41.107241,uhubbard@example.org,6,642,986,67.1482695005842
2021-06-14 02:39:27.029397,cynthiarivera@example.com,4,422,915,28.085305144989213
