DateTime,user_name,Cpu Count,Cpu Working Time,Cpu Idle Time,Cpu Percent
2021-11-04 17:25:08.620078,davisjennifer@example.net,8,340,448,27.13497085349981
2023-06-19 14:24:08.448730,kimberlyburns@example.org,5,448,752,88.84203084694778
2021-09-06 15:03:28.956269,kimberly02@example.org,1,205,870,56.013243416119195
2021-07-26 00:58:30.921643,kimberlyburns@example.org,5,539,177,68.75645764678033
2021-04-17 10:12:10.713180,toddwilliams@example.org,3,601,880,66.96296847062871
2020-05-16 08:24:20.676000,kimberly30@example.org,1,727,146,16.901367485756282
2021-01-23 00:04:19.312555,derek69@example.net,3,907,566,8.457913651960403
2020-04-11 14:44:48.830013,myersmicheal@example.net,2,956,574,70.23173121495931
2021-01-13 11:52:56.240579,rivashannah@example.com,8,332,433,75.10496414610789
2021-03-26 13:48:16.521400,christophermccarthy@example.net,8,884,644,31.24707724019551
2020-07-28 06:36:42.825692,gjohnston@example.net,8,203,99,67.00030485659745
2021-07-21 06:30:10.965455,rgates@example.org,3,838,458,16.158511852939395
2022-10-30 03:11:03.781014,rodney52@example.com,3,719,594,84.37168648417853
2021-09-28 11:23:14.737453,gjohnston@example.net,5,342,645,34.36415373304709
2020-05-03 17:44:53.790767,bergereric@example.com,5,658,787,29.823384216256198
2020-11-30 05:18:41.362944,wbender@example.net,7,849,802,18.331458171847636
2020-10-20 22:15:34.760893,gjohnston@example.net,1,70,254,10.34391146773742
2023-08-12 14:18:35.947917,myersmicheal@example.net,6,126,782,88.45064117563811
2021-07-04 06:59:26.751261,nancy39@example.org,1,815,520,83.26074016314632
2022-01-13 12:34:52.283114,vwilson@example.org,1,885,22,12.404528216852029
2023-05-23 19:14:05.901830,josebrown@example.com,8,957,668,28.683700959437363
2021-05-08 12:29:17.044515,kimberly02@example.org,5,966,372,23.98316571645046
2023-09-27 06:34:04.327441,ileon@example.org,2,55,655,63.28539710098708
2021-12-18 03:46:03.961554,uhubbard@example.org,5,111,62,92.4030798846094
2022-06-21 09:22:54.666785,trevor46@example.com,3,751,32,81.8452908477078
2021-01-19 02:36:20.014613,rivashannah@example.com,6,291,826,83.90807347078902
2021-09-25 14:50:31.459406,aschwartz@example.org,1,336,664,42.55960452058294
2022-11-15 23:48:34.769258,rivashannah@example.com,5,715,248,40.34470211765972
2021-02-09 20:57:28.285579,priscillanolan@example.org,4,178,202,2.072345871206205
2023-02-22 21:43:02.597175,josebrown@example.com,8,910,684,50.45352523019655
2020-07-20 03:22:51.748622,andrew46@example.org,1,110,765,15.16943879925342
2020-12-18 07:29:29.706031,emilyramirez@example.com,3,189,361,53.43550239890179
2020-09-24 19:25:03.694366,barbaratodd@example.org,6,552,28,50.77109010992989
2022-04-25 03:35:24.901191,myersmicheal@example.net,4,678,417,61.9347453547085
2022-03-24 00:34:11.480750,ikhan@example.com,5,951,303,60.641967846606626
2020-09-11 01:30:20.122122,trevor46@example.com,2,925,447,66.96095859678792
2020-01-20 10:21:08.100271,barbaratodd@example.org,7,105,337,65.26491789034287
2022-06-27 08:43:17.428703,rodney52@example.com,3,225,312,96.8527262486353
2023-08-09 19:45:06.381697,bergereric@example.com,5,321,105,25.625122358551057
2022-06-01 04:01:08.740992,christophermccarthy@example.net,1,403,833,61.591675618957545
2022-06-17 07:01:16.354526,lauren37@example.net,7,191,225,98.52727145709375
2021-05-09 04:37:13.135259,lauren37@example.net,3,645,758,19.334952706061436
2023-08-19 10:56:22.665163,ikhan@example.com,1,943,117,45.77906015813467
2020-04-18 18:17:21.490245,myersmicheal@example.net,2,567,792,78.55345199294528
2020-08-27 02:10:53.980045,ikhan@example.com,3,841,682,31.347230992141483
2021-10-09 15:37:35.764358,barbaratodd@example.org,2,386,50,81.4760891198394
2020-12-28 06:57:44.668777,rivashannah@example.com,5,441,184,9.055345885029698
2022-09-09 02:27:47.742147,rgates@example.org,8,379,384,21.12973692935236
2023-10-27 05:07:16.617941,bergereric@example.com,1,886,772,63.933638803445604
2023-05-19 21:06:12.656902,josebrown@example.com,8,669,922,98.79543958198889
2023-02-25 13:17:48.212389,toddwilliams@example.org,3,895,372,88.28936942491794
2023-07-13 09:38:59.944602,zsnyder@example.org,6,6,267,36.39255813335566
2020-09-15 04:20:21.069023,rgates@example.org,4,289,614,39.240304210861964
2021-08-26 02:14:06.987803,trevor46@example.com,6,44,159,87.02985692834172
2022-10-23 04:39:56.694777,rivashannah@example.com,6,909,149,29.00899661483425
2023-10-29 20:46:47.010133,qmarshall@example.net,5,876,348,4.179781427540585
2023-03-28 11:17:39.672422,andrew46@example.org,4,885,252,82.23382647417472
2023-08-09 19:36:02.017675,davisjennifer@example.net,4,493,936,10.32165144827102
2021-07-22 07:46:51.904525,christophermccarthy@example.net,6,113,759,55.167705149696374
2021-01-18 09:11:24.711071,christophermccarthy@example.net,7,519,773,28.107128778270308
2023-06-08 17:43:17.279950,zwilson@example.com,1,363,830,77.66196888207546
2020-01-10 05:30:00.494375,nancy39@example.org,2,937,76,98.8121625873609
2022-08-08 12:17:56.375964,trevor46@example.com,1,405,521,77.68771773994757
2023-03-15 08:57:15.418865,johnsondavid@example.org,6,190,422,50.10607733454393
2020-09-02 10:34:31.432581,ikhan@example.com,2,135,204,76.79977202740827
2022-12-18 23:32:15.256323,bergereric@example.com,6,691,821,34.20271136575012
2022-11-19 18:27:07.996186,priscillanolan@example.org,7,245,621,53.057668604332996
2022-04-15 18:39:01.712899,ryancampbell@example.net,1,303,943,26.59081211838853
2020-01-15 05:21:15.311073,wbender@example.net,2,324,594,38.62190687474546
2020-01-04 23:03:42.702241,caroline49@example.net,3,338,82,76.79052370762649
2021-09-25 01:45:57.471600,randall95@example.org,4,682,688,75.45654166462467
2023-07-20 23:45:04.488946,ryancampbell@example.net,8,809,129,2.701339711812356
2021-06-03 13:27:57.183636,cynthiarivera@example.com,5,746,949,75.63669710781822
2023-10-22 16:02:36.307246,amywashington@example.com,4,341,109,14.113536614871169
2020-07-08 23:48:50.655410,kimberly02@example.org,4,111,12,26.407532725751782
2021-12-26 12:33:10.799076,kimberlyburns@example.org,6,124,466,36.8894575095155
2022-02-14 14:22:07.813170,uhubbard@example.org,2,162,970,33.950060657496806
2021-06-21 01:00:06.413689,zsnyder@example.org,2,325,646,72.47183428075662
2023-05-05 01:30:46.337066,alexis98@example.net,8,604,855,71.80278384895672
2020-01-17 10:58:44.682689,patricia24@example.net,3,39,69,63.132239204842755
2023-10-15 08:48:21.424810,cmoore@example.net,7,507,139,35.37258493317063
2021-07-23 07:47:01.444565,aschwartz@example.org,6,659,840,65.06965510598354
2023-09-04 04:24:11.592348,patricia24@example.net,3,198,790,73.55219027225002
2022-04-10 06:27:19.012774,uhubbard@example.org,6,275,537,7.43313457928253
2021-07-13 11:21:34.625782,josebrown@example.com,1,310,947,29.677857878394864
2022-06-29 03:06:51.258868,rguzman@example.com,4,608,177,14.585358514388924
2023-10-19 09:40:39.277165,ywu@example.net,3,372,522,56.68774364989376
2021-09-19 03:49:26.952261,josebrown@example.com,5,582,379,50.086624063352836
2020-10-27 01:23:38.648982,christophermccarthy@example.net,7,36,222,7.372335457052692
2020-12-10 15:07:26.121158,amywashington@example.com,1,953,350,44.17269120666042
2023-01-30 21:34:46.824261,josebrown@example.com,4,72,586,63.70000070353375
2021-09-05 23:04:34.135520,kimberly02@example.org,2,184,855,30.357108687811174
2022-11-22 17:02:28.749957,alexis98@example.net,8,658,479,59.762031014183094
2023-04-28 20:45:00.029078,emilyramirez@example.com,3,816,117,70.89178396342278
2022-03-03 12:05:50.871130,josebrown@example.com,3,436,706,61.95382203879349
2022-01-17 11:51:57.991265,nancy39@example.org,2,261,506,42.56678554988237
2021-01-13 14:20:37.787717,wbender@example.net,3,56,71,56.41862457699236
2023-03-09 19:36:28.082381,zwilson@example.com,7,865,499,55.77729891408721
2020-02-23 21:55:54.965140,kimberly30@example.org,5,278,665,16.10294207182823
2021-08-16 00:57:29.318393,zsnyder@example.org,2,958,952,46.13786165276007
2021-02-20 16:04:42.268145,ywu@example.net,7,917,351,73.33317105989636
2021-12-07 22:59:14.012237,myersmicheal@example.net,6,146,896,2.6873938805194952
2023-01-21 12:51:30.787307,randall95@example.org,5,697,513,22.484466881642863
2021-12-15 08:43:26.200062,aschwartz@example.org,1,513,697,40.1053276427364
2023-06-02 23:50:38.425039,lauren37@example.net,4,284,710,93.9146289881807
2022-08-24 18:12:05.704990,rivashannah@example.com,4,19,938,39.44494924821351
2023-02-10 11:11:38.956633,caroline49@example.net,3,206,537,43.652331682901604
2022-04-21 10:49:45.995939,gjohnston@example.net,6,318,154,16.899483234041092
2020-05-19 16:18:26.860402,emilyramirez@example.com,6,365,482,72.6456307523584
2023-02-24 22:30:17.451272,nancy39@example.org,7,655,44,21.485788965640218
2022-02-05 03:16:24.595379,rivashannah@example.com,6,309,163,94.35640599681267
2020-08-12 17:08:59.134795,rodney52@example.com,8,763,436,77.11077572215068
2023-03-16 07:35:00.720080,uhubbard@example.org,2,832,404,69.23793040018938
2023-10-10 16:35:18.463152,zwilson@example.com,6,744,290,79.57850614969742
2021-10-10 06:50:05.363508,wbender@example.net,1,160,83,88.18983658695927
2020-02-15 01:34:26.881068,rodney52@example.com,3,756,552,55.01846175511914
2021-06-28 17:37:14.686983,rgates@example.org,7,688,491,35.171004775493266
2021-05-31 09:58:49.055137,kimberlyburns@example.org,1,73,359,39.2066893081567
2023-07-09 18:05:42.100116,cmoore@example.net,2,690,633,52.87892635889012
2023-04-26 23:20:51.643174,andrew46@example.org,4,411,777,3.523379816555605
2023-06-02 12:59:57.881379,cynthiarivera@example.com,8,129,728,97.16303626792063
2022-07-20 16:21:55.786487,qmarshall@example.net,7,929,727,76.31324142618746
2022-09-13 08:05:57.588189,trevor46@example.com,1,912,278,40.400836868577336
2021-07-02 00:55:41.794618,derek69@example.net,7,662,391,31.228976633446813
2022-06-04 18:29:53.794003,nancy39@example.org,3,682,776,72.31166929855222
2023-03-24 11:19:24.846928,rgates@example.org,7,65,583,51.88166930616315
2020-12-12 06:11:29.992662,aschwartz@example.org,4,727,666,21.140527161244915
2023-07-24 01:50:38.865508,vwilson@example.org,4,465,343,7.042662224884754
2021-03-16 07:24:42.958083,rgates@example.org,7,359,299,45.40415875765403
2020-11-05 14:26:12.808439,myersmicheal@example.net,3,23,685,25.563176083424967
2023-01-07 04:14:01.783254,rguzman@example.com,7,933,239,36.61452665039771
2020-12-17 07:40:30.216297,ryancampbell@example.net,7,836,212,10.806062142550166
2021-04-10 23:30:28.256881,ryancampbell@example.net,7,685,838,27.243030947685597
2021-07-19 01:55:49.721870,barbaratodd@example.org,3,983,358,72.78126095323378
2020-03-15 23:30:04.528120,rguzman@example.com,4,319,515,4.280310213818639
2021-03-11 00:04:05.813863,zsnyder@example.org,6,183,657,9.18561919718356
2023-06-05 16:01:28.578918,amywashington@example.com,6,101,675,72.97686053605186
2020-09-05 07:54:55.593732,toddwilliams@example.org,5,62,501,5.883321611346204
2022-06-08 15:21:16.585957,kimberly30@example.org,2,896,506,50.11510303992355
2020-08-11 03:22:22.421407,johnsondavid@example.org,4,25,810,60.05585728814008
2021-12-12 02:27:49.231550,davisjennifer@example.net,3,212,691,88.67786570606525
2021-02-24 22:26:38.133244,johnsondavid@example.org,7,517,676,32.93724460909219
2021-02-23 12:59:07.608945,kimberly02@example.org,4,524,217,73.83957074222697
2022-05-12 08:58:14.893590,johnsondavid@example.org,1,567,707,24.23131099350361
2020-11-04 13:50:50.652589,myersmicheal@example.net,2,475,721,6.260218261155348
2020-07-07 14:33:21.487677,barbaratodd@example.org,5,322,142,8.27771689923913
2021-07-25 00:51:26.233283,randall95@example.org,7,140,933,21.183725007715626
2022-07-09 14:00:19.883716,barbaratodd@example.org,5,269,884,21.492158086173095
2021-09-30 13:14:07.229517,christophermccarthy@example.net,8,676,131,87.22672831409032
2020-12-26 08:06:21.794853,toddwilliams@example.org,6,449,583,74.88970939339683
2023-10-05 12:16:34.973572,dle@example.net,8,959,671,18.387790892811505
2021-07-14 05:23:53.482179,rgates@example.org,5,839,166,0.7430063110535512
2021-01-24 04:22:51.106798,simmonsjoseph@example.org,3,852,579,66.35820395120209
2020-11-18 15:02:41.279863,kimberly02@example.org,4,821,576,88.59111888164938
2021-08-24 22:32:09.747442,andrew46@example.org,8,890,506,70.67969347543381
2021-07-26 09:02:14.149436,davisjennifer@example.net,8,778,964,88.74708317832436
2023-01-17 20:11:53.272820,lauren37@example.net,6,414,574,61.758364705947464
2020-11-18 03:16:55.720730,josebrown@example.com,2,105,786,65.2500331918981
2022-03-19 14:57:53.417195,ileon@example.org,4,162,645,88.05856050951378
2022-04-17 04:20:25.240391,derek69@example.net,6,17,258,46.666190047933085
2020-01-17 06:41:44.974159,cynthiarivera@example.com,3,509,427,50.84705154570792
2022-01-18 17:03:00.986427,patricia24@example.net,2,243,3,5.485682833274619
2020-12-20 07:48:07.171540,kimberly02@example.org,7,899,912,69.34590061271722
2023-10-15 19:11:37.939515,alexis98@example.net,6,934,570,82.30920271054093
2021-09-10 09:20:05.414922,alexis98@example.net,7,391,222,76.54769736545755
2022-04-15 04:17:08.679472,ileon@example.org,3,678,27,7.798743001205288
2021-04-20 16:25:07.243768,vwilson@example.org,7,174,752,8.68679310827406
2022-05-05 04:11:50.272321,barbaratodd@example.org,7,864,188,91.0261003693961
2020-08-25 23:10:09.704871,emurphy@example.net,1,988,502,49.489186367518116
2020-03-24 12:31:03.289347,trevor46@example.com,2,312,711,17.503336537552094
2020-04-13 21:27:58.087769,emurphy@example.net,5,62,500,91.04000496338034
2022-10-11 20:58:22.282382,emilyramirez@example.com,7,68,697,52.16824957095082
2022-02-01 09:09:37.974128,ikhan@example.com,4,392,199,98.9901666269721
2023-03-25 10:40:58.836020,patricia24@example.net,5,127,17,4.601896931744609
2022-03-12 02:32:54.386466,andrew46@example.org,7,398,297,58.70920704461808
2023-05-18 10:52:26.147758,derek69@example.net,8,284,27,66.01587500527218
2023-04-07 05:02:43.504610,wbender@example.net,8,366,892,72.56989914418183
2022-01-19 09:33:43.522129,rodney52@example.com,8,352,104,80.25677997250065
2023-02-03 17:43:21.998239,caroline49@example.net,1,24,279,45.555800802655625
2020-02-06 18:12:36.404808,kimberlyburns@example.org,6,106,90,9.54562655373391
2022-06-02 11:04:54.389436,bergereric@example.com,7,79,199,49.539901634324416
2022-02-18 08:59:31.225674,cynthiarivera@example.com,6,946,304,58.25888432510825
2020-08-27 00:24:59.500305,patricia24@example.net,6,927,343,0.9467354610424472
2023-10-22 18:33:15.205211,cmoore@example.net,4,630,38,5.563886444080612
2020-03-10 18:37:25.989034,aschwartz@example.org,6,782,998,80.37231592473425
2021-01-21 13:57:11.422059,rgates@example.org,8,492,452,84.3386169440789
2020-07-21 14:08:51.501713,patricia24@example.net,6,16,534,73.62775674892364
2020-12-22 12:01:09.569034,rgates@example.org,3,512,279,44.54401390930606
2020-01-21 05:02:51.006125,zsnyder@example.org,6,527,627,8.700858242285125
2022-07-24 01:53:12.525605,zsnyder@example.org,3,53,43,30.621471308109694
2020-09-15 02:03:35.308749,emilyramirez@example.com,8,910,231,7.213835008701885
2022-11-15 03:01:10.232878,ryancampbell@example.net,7,832,130,47.266589889728635
2022-12-22 12:09:47.704272,ryancampbell@example.net,3,359,42,39.52779720366254
2020-05-30 04:37:38.565659,rodney52@example.com,4,618,98,53.51397773342216
2020-01-07 05:21:23.459121,gjohnston@example.net,1,828,699,48.857255726056025
2022-03-03 19:35:56.145270,kimberlyburns@example.org,2,197,174,83.52624245971494
2021-02-24 17:04:06.912762,rgates@example.org,8,253,353,8.033307659708067
2023-04-05 05:52:07.980302,ikhan@example.com,2,368,306,53.41184820773829
2021-06-22 03:21:14.032274,cynthiarivera@example.com,1,473,486,72.86479590944572
2020-11-28 07:28:31.942742,ileon@example.org,2,556,673,45.688513053269574
2020-05-30 09:00:37.648778,zwilson@example.com,3,724,548,3.8323665957792796
2023-07-19 21:08:27.808532,cynthiarivera@example.com,6,59,766,51.10642758410167
2022-07-02 10:52:39.927228,rivashannah@example.com,4,563,140,45.71552928399045
2022-11-28 11:32:05.520778,emurphy@example.net,2,890,296,63.935115051831524
2020-08-30 16:26:03.721976,vwilson@example.org,4,832,663,16.624653903369648
2020-01-01 22:43:46.297676,rgates@example.org,8,640,213,54.27153192804478
2022-08-18 04:37:32.699222,toddwilliams@example.org,6,540,421,58.624193504780166
2020-07-31 18:14:57.878369,emurphy@example.net,7,444,783,83.07053415394317
2021-07-17 10:18:59.751096,davisjennifer@example.net,7,742,621,28.512861771746255
2022-01-29 08:38:59.592396,rivashannah@example.com,1,637,999,45.88592941792237
2020-08-11 22:35:04.105603,davisjennifer@example.net,7,902,126,45.71838643430173
2021-01-01 22:09:36.150330,josebrown@example.com,4,879,926,59.49866309702717
2022-03-28 21:45:49.350661,emurphy@example.net,5,232,326,63.437883327409764
2023-07-27 21:57:10.984514,nancy39@example.org,5,606,699,69.83619155768068
2023-05-29 15:05:54.248404,ileon@example.org,1,841,499,49.56017950490782
2022-02-03 16:30:46.590751,randall95@example.org,7,652,439,20.624606582582818
2022-10-07 22:35:45.193916,myersmicheal@example.net,6,441,549,68.69625160698064
2023-05-26 22:07:30.909079,amywashington@example.com,1,183,97,59.877004439517755
2020-09-24 03:41:43.293760,ikhan@example.com,1,483,770,69.61385920206634
2021-08-19 02:22:42.603136,rivashannah@example.com,4,29,918,57.653773019043456
2020-07-12 23:07:51.951778,randall95@example.org,5,19,273,27.10447803287922
2023-05-30 09:04:58.516521,rguzman@example.com,1,431,388,87.64147543534847
2021-09-15 00:28:28.325999,alexis98@example.net,8,384,272,0.6566056563938938
2020-07-28 19:54:35.266827,johnsondavid@example.org,3,225,647,71.51618782909907
2021-10-29 20:04:56.409947,dle@example.net,6,690,261,28.243952946038632
2020-10-20 10:23:10.164154,myersmicheal@example.net,2,746,321,30.657814019523144
2023-08-04 05:13:30.143667,myersmicheal@example.net,2,339,141,40.14254855731758
2022-12-04 17:37:09.752104,myersmicheal@example.net,3,604,229,74.2609259819936
2023-09-28 06:53:10.419589,cynthiarivera@example.com,8,875,314,59.965613897221104
2020-08-28 13:18:00.927351,vwilson@example.org,8,501,14,5.637186681126682
2023-04-23 09:28:06.334483,randall95@example.org,7,264,826,29.05419387585152
2023-10-20 20:15:24.195581,rodney52@example.com,8,857,754,3.54094246699197
2022-11-17 19:22:02.014529,nancy39@example.org,3,293,596,94.97819025012194
2022-06-29 14:40:05.315743,amywashington@example.com,3,672,774,51.8110136093981
2021-09-16 22:57:49.956257,rodney52@example.com,7,467,29,20.55741888899323
2022-07-13 09:14:14.380203,zwilson@example.com,4,313,221,74.0414472720405
2021-06-29 23:26:45.261643,aschwartz@example.org,2,920,456,33.70921097200085
2021-01-31 23:20:49.911326,toddwilliams@example.org,7,369,856,75.34577383867754
2020-11-17 03:10:37.879782,davisjennifer@example.net,8,931,398,40.438108430378264
2023-05-03 18:54:04.119764,zsnyder@example.org,3,744,326,88.69791381379838
2022-02-04 00:42:37.947620,cynthiarivera@example.com,5,243,979,8.878343186386706
2020-08-08 06:44:27.215198,rodney52@example.com,2,496,283,27.954971432677155
2023-07-15 18:01:19.452729,uhubbard@example.org,4,397,699,13.978070992661673
2022-12-14 12:02:54.548866,amywashington@example.com,5,985,36,2.4604906580323993
2023-06-22 15:48:01.137006,simmonsjoseph@example.org,8,605,757,87.30772437816853
2022-09-15 11:48:30.069877,rgates@example.org,7,454,456,60.733343390654646
2020-01-26 07:26:25.102477,kimberlyburns@example.org,8,542,54,90.72207072561525
2020-04-04 14:17:43.636508,davisjennifer@example.net,1,682,864,33.26778894962165
2021-11-19 08:19:50.978162,priscillanolan@example.org,7,810,199,4.896547401988016
2021-12-24 21:25:52.244827,zsnyder@example.org,7,436,180,32.03833897198722
2023-01-15 00:31:51.500705,toddwilliams@example.org,3,36,54,42.46592198181136
2023-03-28 15:07:37.361334,emilyramirez@example.com,3,184,410,36.129166769148554
2021-01-12 05:51:21.857774,simmonsjoseph@example.org,3,38,66,23.618842264548036
2020-07-03 16:41:36.165208,josebrown@example.com,3,891,899,94.03799924229784
2022-04-08 00:31:02.977540,ywu@example.net,5,246,69,75.35124678192633
2020-07-10 22:04:12.960507,barbaratodd@example.org,8,183,506,88.00061313787666
2023-08-04 18:18:28.384182,kimberly02@example.org,8,643,439,97.40679109938583
2023-03-04 02:58:17.550650,ywu@example.net,1,444,521,13.780804339815333
2020-10-20 10:54:54.113630,gjohnston@example.net,2,98,955,87.42266414133866
2020-08-28 13:37:01.133054,lauren37@example.net,3,473,270,40.233818802283004
2022-10-03 16:40:33.794048,rodney52@example.com,2,87,630,99.81746411621425
2022-04-23 23:14:56.986430,toddwilliams@example.org,7,743,108,30.496255932968875
2022-01-04 23:03:48.722200,rgates@example.org,5,992,98,12.484403916200126
2023-07-09 11:55:02.067067,rguzman@example.com,5,516,608,57.097462267498955
2022-03-11 16:10:07.909943,patricia24@example.net,6,114,321,46.112514681876874
2022-11-30 01:48:21.543850,josebrown@example.com,4,18,983,66.38311988050977
2023-09-12 04:14:40.554684,dle@example.net,7,561,537,51.88653587466754
2022-10-27 11:06:23.868048,kimberly30@example.org,5,550,378,47.754448268849956
2020-08-18 07:03:22.661130,emilyramirez@example.com,6,331,24,95.04598017549046
2020-04-28 21:06:28.705384,ikhan@example.com,7,233,972,69.30169669683337
2021-05-04 06:34:31.630010,ikhan@example.com,7,511,353,74.1241419091429
2020-09-13 23:40:57.839753,johnsondavid@example.org,7,76,990,96.10441536625073
2023-05-15 07:52:56.584781,simmonsjoseph@example.org,8,231,854,34.76610973817945
2020-02-09 21:05:40.131183,trevor46@example.com,7,908,215,85.89786285744093
2020-04-10 06:40:20.564420,johnsondavid@example.org,8,123,586,38.545160020017214
2020-08-14 15:14:11.053034,dle@example.net,1,21,129,23.860616575340444
2023-05-11 16:00:08.989523,patricia24@example.net,6,365,515,16.82000255208582
2023-04-11 23:00:17.414809,dle@example.net,1,342,997,2.0403998691332026
2021-05-03 06:51:54.072802,christophermccarthy@example.net,5,53,136,56.48451310167679
2023-08-31 04:45:30.488970,johnsondavid@example.org,3,762,163,14.354889777973213
2022-05-13 00:38:22.346808,cmoore@example.net,4,153,334,28.87947842391545
2022-04-08 03:18:37.676010,kimberlyburns@example.org,8,535,258,63.21959198889093
2021-03-24 23:28:55.348804,emurphy@example.net,2,782,317,40.5200311432577
2022-03-05 04:23:21.197496,kimberly30@example.org,1,7,638,46.8499187497043
2021-06-24 15:19:23.519579,amywashington@example.com,6,509,471,91.02938419584238
2022-09-23 00:54:47.557813,kimberly30@example.org,3,713,867,35.29817885996878
2022-02-12 16:03:53.178377,randall95@example.org,1,4,11,36.66716956420197
2023-07-02 22:08:29.002058,kimberly02@example.org,2,703,722,92.60242090311735
2022-05-03 06:49:26.518613,vwilson@example.org,6,129,172,83.42234823487064
2021-08-07 10:02:39.913398,barbaratodd@example.org,8,122,4,65.96204371191398
2023-07-17 09:16:24.313145,randall95@example.org,6,593,980,37.92301697564858
2020-05-09 21:11:00.675842,bergereric@example.com,8,623,952,19.758447600832028
2022-05-12 21:50:43.027689,amywashington@example.com,3,939,820,79.04272608465
2023-09-27 19:54:55.652779,zsnyder@example.org,4,462,699,53.50818361647893
2021-05-01 03:22:28.444041,ywu@example.net,8,162,522,87.41022881733494
2023-04-17 02:50:13.593837,rgates@example.org,2,819,867,98.8508329043124
2022-03-30 21:42:15.774553,bergereric@example.com,4,610,615,46.79709521843317
2021-03-22 06:03:00.791544,cynthiarivera@example.com,1,872,833,70.1117048545384
2022-04-21 08:19:38.991334,trevor46@example.com,2,861,395,11.65036513434482
2021-12-24 20:38:43.761973,emilyramirez@example.com,7,326,626,62.28867498441305
2021-02-02 05:00:01.963349,trevor46@example.com,4,226,503,36.6582503181235
2021-10-17 02:52:05.728511,johnsondavid@example.org,6,170,816,57.79766091855848
2020-03-27 05:54:02.922735,cynthiarivera@example.com,7,431,471,19.589316098797095
2020-05-12 12:10:59.762522,kimberly02@example.org,1,950,200,21.418621907637856
2023-01-24 22:53:51.898639,emurphy@example.net,7,85,210,95.1963911952892
2023-01-18 12:37:11.091960,randall95@example.org,7,985,558,3.633164625079899
2021-06-30 17:13:00.452996,wbender@example.net,6,761,896,96.22094210889901
2023-09-09 08:00:18.838907,barbaratodd@example.org,5,421,743,7.78497986409199
2022-03-15 23:16:59.438898,kimberlyburns@example.org,5,561,136,80.73832248336868
2021-02-26 17:00:47.669639,aschwartz@example.org,5,656,549,67.67004582961724
2022-06-18 05:13:21.454306,amywashington@example.com,3,307,400,7.368889003958879
2020-10-17 09:16:41.138000,randall95@example.org,5,112,857,10.05359158696697
2020-03-24 23:57:56.547922,ikhan@example.com,1,571,601,17.398304029431223
2020-01-02 03:53:11.648124,christophermccarthy@example.net,2,429,708,83.89835082578021
